"Date","Price","Open","High","Low","Vol.","Change %"
"05/09/2006","2,205.70","2,192.94","2,207.55","2,184.42","877.93M","0.57%"
"01/09/2006","2,193.16","2,194.56","2,198.58","2,182.93","655.94M","0.43%"
"31/08/2006","2,183.75","2,189.17","2,193.34","2,181.77","877.48M","-0.09%"
"30/08/2006","2,185.73","2,175.07","2,188.55","2,167.48","797.74M","0.62%"
"29/08/2006","2,172.30","2,161.96","2,173.88","2,145.22","797.68M","0.54%"
"28/08/2006","2,160.70","2,140.52","2,164.22","2,139.57","664.08M","0.95%"
"25/08/2006","2,140.29","2,132.17","2,152.92","2,129.25","632.45M","0.15%"
"24/08/2006","2,137.11","2,142.34","2,144.33","2,122.65","692.55M","0.11%"
"23/08/2006","2,134.66","2,152.91","2,160.11","2,126.75","519.32M","-0.71%"
"22/08/2006","2,150.02","2,145.31","2,162.68","2,140.63","781.03M","0.11%"
"21/08/2006","2,147.75","2,151.91","2,153.53","2,140.81","668.42M","-0.75%"
"18/08/2006","2,163.95","2,157.14","2,165.47","2,138.45","869.33M","0.29%"
"17/08/2006","2,157.61","2,144.30","2,168.11","2,141.56","958.13M","0.38%"
"16/08/2006","2,149.54","2,127.06","2,149.54","2,120.11","1.02B","1.63%"
"15/08/2006","2,115.01","2,092.49","2,115.01","2,089.60","864.94M","2.22%"
"14/08/2006","2,069.04","2,073.01","2,092.66","2,067.69","739.81M","0.55%"
"11/08/2006","2,057.71","2,066.23","2,066.23","2,049.84","693.30M","-0.68%"
"10/08/2006","2,071.74","2,052.98","2,076.35","2,048.22","857.49M","0.56%"
"09/08/2006","2,060.28","2,085.56","2,097.76","2,056.77","1.04B","-0.03%"
"08/08/2006","2,060.85","2,079.52","2,083.90","2,054.13","951.78M","-0.56%"
"07/08/2006","2,072.50","2,079.45","2,079.45","2,064.94","729.62M","-0.60%"
"04/08/2006","2,085.05","2,107.83","2,119.01","2,068.80","900.00M","-0.35%"
"03/08/2006","2,092.34","2,064.56","2,099.81","2,060.91","913.04M","0.65%"
"02/08/2006","2,078.81","2,069.91","2,089.00","2,069.58","887.67M","0.82%"
"01/08/2006","2,061.99","2,080.34","2,080.34","2,052.75","825.97M","-1.41%"
"31/07/2006","2,091.47","2,087.86","2,098.24","2,082.62","1.24B","-0.13%"
"28/07/2006","2,094.14","2,065.28","2,094.95","2,065.06","1.35B","1.93%"
"27/07/2006","2,054.47","2,082.57","2,093.14","2,052.02","1.57B","-0.77%"
"26/07/2006","2,070.46","2,066.46","2,083.96","2,053.64","1.53B","-0.17%"
"25/07/2006","2,073.90","2,060.38","2,080.11","2,055.34","1.42B","0.58%"
"24/07/2006","2,061.84","2,030.49","2,061.84","2,030.49","1.40B","2.05%"
"21/07/2006","2,020.39","2,035.26","2,035.78","2,014.07","1.73B","-0.93%"
"20/07/2006","2,039.42","2,083.83","2,084.24","2,038.71","1.49B","-1.98%"
"19/07/2006","2,080.71","2,037.68","2,086.07","2,037.10","1.68B","1.83%"
"18/07/2006","2,043.22","2,043.18","2,052.53","2,012.78","1.42B","0.27%"
"17/07/2006","2,037.72","2,034.76","2,050.65","2,028.30","1.10B","0.02%"
"14/07/2006","2,037.35","2,053.88","2,056.53","2,027.11","1.26B","-0.82%"
"13/07/2006","2,054.11","2,076.39","2,090.24","2,054.10","1.45B","-1.73%"
"12/07/2006","2,090.24","2,121.71","2,128.86","2,090.23","1.32B","-1.81%"
"11/07/2006","2,128.86","2,110.42","2,129.47","2,095.69","1.49B","0.56%"
"10/07/2006","2,116.93","2,135.96","2,142.36","2,109.18","1.16B","-0.62%"
"07/07/2006","2,130.06","2,146.89","2,155.09","2,126.64","1.30B","-1.16%"
"06/07/2006","2,155.09","2,156.30","2,168.54","2,148.21","1.21B","0.08%"
"05/07/2006","2,153.34","2,174.69","2,190.43","2,147.12","1.16B","-1.69%"
"03/07/2006","2,190.43","2,177.91","2,190.44","2,172.09","586.92M","0.84%"
"30/06/2006","2,172.09","2,181.47","2,183.48","2,164.67","2.38B","-0.11%"
"29/06/2006","2,174.38","2,121.50","2,174.38","2,121.50","1.57B","2.96%"
"28/06/2006","2,111.84","2,105.94","2,112.62","2,090.78","1.22B","0.55%"
"27/06/2006","2,100.25","2,134.58","2,139.43","2,098.76","1.35B","-1.57%"
"26/06/2006","2,133.67","2,126.46","2,135.71","2,123.71","1.07B","0.58%"
"23/06/2006","2,121.47","2,120.30","2,137.43","2,110.81","1.21B","-0.07%"
"22/06/2006","2,122.98","2,138.97","2,141.20","2,113.59","1.23B","-0.85%"
"21/06/2006","2,141.20","2,109.22","2,152.56","2,107.06","1.42B","1.62%"
"20/06/2006","2,107.06","2,110.92","2,126.72","2,103.77","1.25B","-0.16%"
"19/06/2006","2,110.42","2,136.60","2,138.77","2,104.38","1.25B","-0.92%"
"16/06/2006","2,129.95","2,140.51","2,144.15","2,122.78","1.99B","-0.66%"
"15/06/2006","2,144.15","2,098.37","2,147.91","2,086.00","1.61B","2.79%"
"14/06/2006","2,086.00","2,075.55","2,091.94","2,065.11","","0.65%"
"13/06/2006","2,072.47","2,089.88","2,108.36","2,067.74","","-0.90%"
"12/06/2006","2,091.32","2,137.47","2,138.68","2,091.32","","-2.05%"
"09/06/2006","2,135.06","2,151.92","2,163.21","2,133.47","","-0.48%"
"08/06/2006","2,145.32","2,141.59","2,151.80","2,100.43","","-0.30%"
"07/06/2006","2,151.80","2,166.58","2,184.44","2,150.69","","-0.51%"
"06/06/2006","2,162.78","2,174.28","2,176.47","2,144.20","","-0.32%"
"05/06/2006","2,169.62","2,212.35","2,219.41","2,169.40","","-2.24%"
"02/06/2006","2,219.41","2,229.84","2,233.88","2,203.73","","-0.02%"
"01/06/2006","2,219.86","2,179.82","2,219.86","2,177.80","","1.88%"
"31/05/2006","2,178.88","2,171.46","2,185.33","2,165.79","","0.65%"
"30/05/2006","2,164.74","2,202.57","2,202.57","2,164.74","","-2.06%"
"26/05/2006","2,210.37","2,205.90","2,210.49","2,196.70","","0.55%"
"25/05/2006","2,198.24","2,182.43","2,198.58","2,174.24","","1.34%"
"24/05/2006","2,169.17","2,159.83","2,179.84","2,135.81","","0.48%"
"23/05/2006","2,158.76","2,188.38","2,199.56","2,158.76","","-0.65%"
"22/05/2006","2,172.86","2,178.15","2,184.57","2,156.67","","-0.96%"
"19/05/2006","2,193.88","2,183.34","2,198.66","2,164.54","","0.62%"
"18/05/2006","2,180.32","2,205.37","2,212.95","2,180.28","","-0.70%"
"17/05/2006","2,195.80","2,214.90","2,222.38","2,193.87","","-1.50%"
"16/05/2006","2,229.13","2,239.00","2,243.74","2,222.80","","-0.42%"
"15/05/2006","2,238.52","2,234.01","2,245.18","2,220.50","","-0.23%"
"12/05/2006","2,243.78","2,263.97","2,264.19","2,243.32","","-1.27%"
"11/05/2006","2,272.70","2,319.08","2,319.60","2,270.51","","-2.07%"
"10/05/2006","2,320.74","2,332.82","2,338.25","2,314.45","","-0.75%"
"09/05/2006","2,338.25","2,339.71","2,343.62","2,334.17","","-0.29%"
"08/05/2006","2,344.99","2,342.41","2,352.56","2,339.46","","0.10%"
"05/05/2006","2,342.57","2,335.96","2,344.37","2,332.68","","0.80%"
"04/05/2006","2,323.90","2,307.38","2,326.82","2,307.38","","0.87%"
"03/05/2006","2,303.97","2,311.20","2,312.60","2,295.03","","-0.25%"
"02/05/2006","2,309.84","2,311.73","2,313.93","2,302.80","","0.22%"
"01/05/2006","2,304.79","2,329.79","2,334.69","2,300.25","","-0.77%"
"28/04/2006","2,322.57","2,321.61","2,337.28","2,317.47","","-0.95%"
"27/04/2006","2,344.95","2,324.63","2,361.89","2,315.12","","0.49%"
"26/04/2006","2,333.63","2,333.57","2,342.88","2,327.73","","0.14%"
"25/04/2006","2,330.30","2,338.54","2,338.54","2,321.64","","-0.13%"
"24/04/2006","2,333.38","2,338.78","2,338.78","2,324.28","","-0.40%"
"21/04/2006","2,342.86","2,371.65","2,371.65","2,333.50","","-0.83%"
"20/04/2006","2,362.55","2,368.74","2,375.54","2,354.07","","-0.35%"
"19/04/2006","2,370.88","2,358.87","2,370.93","2,350.04","","0.63%"
"18/04/2006","2,356.14","2,318.27","2,357.46","2,318.27","","1.95%"
"17/04/2006","2,311.16","2,325.56","2,332.67","2,299.42","","-0.64%"
"13/04/2006","2,326.11","2,314.32","2,333.03","2,310.12","","0.49%"
"12/04/2006","2,314.68","2,309.39","2,318.05","2,308.33","","0.19%"
"11/04/2006","2,310.35","2,337.88","2,339.79","2,302.19","","-0.98%"
"10/04/2006","2,333.27","2,340.39","2,343.59","2,326.47","","-0.25%"
"07/04/2006","2,339.02","2,367.32","2,375.45","2,336.71","","-0.94%"
"06/04/2006","2,361.17","2,358.92","2,366.56","2,347.64","","0.06%"
"05/04/2006","2,359.75","2,349.82","2,361.91","2,341.66","","0.61%"
"04/04/2006","2,345.36","2,337.95","2,350.70","2,332.67","","0.37%"
"03/04/2006","2,336.74","2,352.24","2,357.53","2,334.60","","-0.13%"
"31/03/2006","2,339.79","2,345.53","2,348.89","2,334.54","","-0.04%"
"30/03/2006","2,340.82","2,340.23","2,353.14","2,330.84","","0.13%"
"29/03/2006","2,337.78","2,309.94","2,344.67","2,308.41","","1.45%"
"28/03/2006","2,304.46","2,315.61","2,327.83","2,299.56","","-0.48%"
"27/03/2006","2,315.58","2,312.47","2,319.93","2,310.02","","0.12%"
"24/03/2006","2,312.82","2,304.74","2,316.15","2,300.37","","0.55%"
"23/03/2006","2,300.15","2,300.17","2,305.17","2,287.90","","-0.14%"
"22/03/2006","2,303.35","2,283.39","2,305.44","2,282.38","","0.40%"
"21/03/2006","2,294.23","2,312.90","2,332.95","2,292.55","","-0.86%"
"20/03/2006","2,314.11","2,311.93","2,317.13","2,305.59","","0.33%"
"17/03/2006","2,306.48","2,306.17","2,310.84","2,294.50","","0.30%"
"16/03/2006","2,299.56","2,319.11","2,323.79","2,299.55","","-0.53%"
"15/03/2006","2,311.84","2,301.17","2,312.49","2,293.06","","0.69%"
"14/03/2006","2,295.90","2,264.25","2,296.92","2,264.24","","1.27%"
"13/03/2006","2,267.03","2,269.44","2,280.20","2,263.68","","0.22%"
"10/03/2006","2,262.04","2,251.81","2,266.99","2,239.54","","0.55%"
"09/03/2006","2,249.72","2,272.26","2,279.28","2,249.56","","-0.78%"
"08/03/2006","2,267.46","2,260.87","2,275.13","2,248.65","","-0.04%"
"07/03/2006","2,268.38","2,280.08","2,280.08","2,259.64","","-0.77%"
"06/03/2006","2,286.03","2,306.66","2,309.51","2,281.37","","-0.72%"
"03/03/2006","2,302.60","2,299.10","2,324.92","2,297.09","","-0.37%"
"02/03/2006","2,311.11","2,305.53","2,316.93","2,299.76","","-0.15%"
"01/03/2006","2,314.64","2,288.15","2,315.95","2,285.64","","1.46%"
"28/02/2006","2,281.39","2,300.96","2,305.62","2,276.74","","-1.12%"
"27/02/2006","2,307.18","2,291.48","2,313.53","2,291.24","","0.88%"
"24/02/2006","2,287.04","2,278.27","2,287.86","2,272.78","","0.34%"
"23/02/2006","2,279.32","2,279.59","2,293.74","2,271.82","","-0.17%"
"22/02/2006","2,283.17","2,264.69","2,287.99","2,259.17","","0.89%"
"21/02/2006","2,262.96","2,283.52","2,284.82","2,256.75","","-0.85%"
"17/02/2006","2,282.36","2,291.73","2,291.76","2,279.63","","-0.53%"
"16/02/2006","2,294.63","2,281.88","2,294.63","2,278.06","","0.80%"
"15/02/2006","2,276.43","2,259.04","2,277.13","2,255.10","","0.63%"
"14/02/2006","2,262.17","2,243.54","2,266.82","2,237.47","","1.00%"
"13/02/2006","2,239.81","2,252.04","2,254.31","2,232.68","","-0.98%"
"10/02/2006","2,261.88","2,255.77","2,266.44","2,235.41","","0.27%"
"09/02/2006","2,255.87","2,273.77","2,284.52","2,254.26","","-0.49%"
"08/02/2006","2,266.98","2,260.22","2,268.72","2,246.98","","0.98%"
"07/02/2006","2,244.96","2,255.94","2,265.54","2,239.51","","-0.61%"
"06/02/2006","2,258.80","2,263.12","2,265.81","2,249.75","","-0.17%"
"03/02/2006","2,262.58","2,268.43","2,274.62","2,255.99","","-0.83%"
"02/02/2006","2,281.57","2,306.57","2,308.05","2,277.30","","-1.25%"
"01/02/2006","2,310.56","2,294.11","2,311.57","2,292.23","","0.21%"
"31/01/2006","2,305.82","2,305.82","2,311.83","2,292.95","","-0.04%"
"30/01/2006","2,306.78","2,306.24","2,313.98","2,304.75","","0.11%"
"27/01/2006","2,304.23","2,293.37","2,314.36","2,289.47","","0.93%"
"26/01/2006","2,283.00","2,274.85","2,284.07","2,264.85","","0.99%"
"25/01/2006","2,260.65","2,275.30","2,275.30","2,253.06","","-0.20%"
"24/01/2006","2,265.25","2,256.13","2,269.44","2,256.03","","0.75%"
"23/01/2006","2,248.47","2,255.31","2,256.24","2,241.02","","0.03%"
"20/01/2006","2,247.70","2,300.36","2,300.73","2,245.20","","-2.35%"
"19/01/2006","2,301.81","2,291.69","2,311.71","2,289.82","","0.97%"
"18/01/2006","2,279.64","2,265.50","2,285.94","2,264.08","","-1.00%"
"17/01/2006","2,302.69","2,302.56","2,305.87","2,294.05","","-0.62%"
"13/01/2006","2,317.04","2,317.74","2,321.70","2,308.16","","0.02%"
"12/01/2006","2,316.69","2,327.17","2,330.31","2,313.22","","-0.63%"
"11/01/2006","2,331.36","2,321.41","2,332.92","2,316.49","","0.48%"
"10/01/2006","2,320.32","2,306.22","2,320.32","2,303.93","","0.07%"
"09/01/2006","2,318.69","2,306.18","2,322.63","2,303.13","","0.57%"
"06/01/2006","2,305.62","2,289.21","2,306.72","2,281.01","","1.26%"
"05/01/2006","2,276.87","2,264.93","2,277.56","2,264.50","","0.59%"
"04/01/2006","2,263.46","2,246.96","2,265.28","2,246.07","","0.88%"
"03/01/2006","2,243.74","2,216.53","2,249.68","2,189.91","","1.74%"
"30/12/2005","2,205.32","2,209.03","2,209.97","2,200.51","","-0.58%"
"29/12/2005","2,218.16","2,229.60","2,232.89","2,216.98","","-0.48%"
"28/12/2005","2,228.94","2,230.36","2,233.54","2,221.41","","0.09%"
"27/12/2005","2,226.89","2,253.05","2,259.68","2,226.62","","-1.00%"
"23/12/2005","2,249.42","2,249.41","2,254.71","2,245.58","","0.13%"
"22/12/2005","2,246.49","2,233.79","2,247.09","2,232.57","","0.66%"
"21/12/2005","2,231.66","2,227.53","2,241.94","2,225.19","","0.42%"
"20/12/2005","2,222.42","2,223.56","2,231.02","2,213.52","","-0.01%"
"19/12/2005","2,222.74","2,254.64","2,256.03","2,221.79","","-1.32%"
"16/12/2005","2,252.48","2,262.08","2,263.89","2,251.67","","-0.36%"
"15/12/2005","2,260.63","2,266.05","2,267.55","2,247.32","","-0.09%"
"14/12/2005","2,262.59","2,261.94","2,270.44","2,254.44","","-0.11%"
"13/12/2005","2,265.00","2,256.60","2,271.85","2,254.92","","0.18%"
"12/12/2005","2,260.95","2,263.97","2,266.14","2,253.44","","0.19%"
"09/12/2005","2,256.73","2,247.28","2,258.67","2,241.03","","0.46%"
"08/12/2005","2,246.46","2,254.80","2,261.61","2,233.74","","-0.25%"
"07/12/2005","2,252.01","2,263.29","2,264.91","2,244.62","","-0.39%"
"06/12/2005","2,260.76","2,267.76","2,278.16","2,259.37","","0.14%"
"05/12/2005","2,257.64","2,269.07","2,269.48","2,250.84","","-0.69%"
"02/12/2005","2,273.37","2,266.17","2,273.61","2,261.13","","0.27%"
"01/12/2005","2,267.17","2,244.85","2,269.39","2,244.71","","1.54%"
"30/11/2005","2,232.82","2,232.50","2,243.41","2,230.19","","0.00%"
"29/11/2005","2,232.71","2,247.70","2,253.25","2,232.54","","-0.30%"
"28/11/2005","2,239.37","2,263.55","2,264.06","2,239.34","","-1.04%"
"25/11/2005","2,263.01","2,262.43","2,264.13","2,256.45","","0.13%"
"23/11/2005","2,259.98","2,251.37","2,269.30","2,250.40","","0.28%"
"22/11/2005","2,253.56","2,235.30","2,257.77","2,232.74","","0.53%"
"21/11/2005","2,241.67","2,226.62","2,242.30","2,219.25","","0.66%"
"18/11/2005","2,227.07","2,232.36","2,234.30","2,218.81","","0.30%"
"17/11/2005","2,220.46","2,195.48","2,220.46","2,194.66","","1.49%"
"16/11/2005","2,187.93","2,189.46","2,191.19","2,176.54","","0.05%"
"15/11/2005","2,186.74","2,199.39","2,204.69","2,181.92","","-0.65%"
"14/11/2005","2,200.95","2,203.79","2,206.88","2,197.12","","-0.07%"
"11/11/2005","2,202.47","2,198.26","2,205.36","2,198.26","","0.26%"
"10/11/2005","2,196.68","2,175.02","2,196.75","2,162.65","","0.96%"
"09/11/2005","2,175.81","2,171.23","2,182.90","2,166.16","","0.17%"
"08/11/2005","2,172.07","2,172.37","2,180.79","2,166.25","","-0.28%"
"07/11/2005","2,178.24","2,174.25","2,182.09","2,165.82","","0.41%"
"04/11/2005","2,169.43","2,165.10","2,172.68","2,156.60","","0.43%"
"03/11/2005","2,160.22","2,157.30","2,169.98","2,153.20","","0.74%"
"02/11/2005","2,144.31","2,110.95","2,144.56","2,110.87","","1.43%"
"01/11/2005","2,114.05","2,109.89","2,121.25","2,108.86","","-0.29%"
"31/10/2005","2,120.30","2,094.37","2,125.73","2,094.37","","1.46%"
"28/10/2005","2,089.88","2,073.85","2,089.88","2,064.92","","1.26%"
"27/10/2005","2,063.81","2,095.85","2,098.04","2,063.81","","-1.73%"
"26/10/2005","2,100.05","2,104.02","2,121.36","2,098.15","","-0.45%"
"25/10/2005","2,109.45","2,109.55","2,116.42","2,094.79","","-0.30%"
"24/10/2005","2,115.83","2,089.51","2,115.88","2,083.98","","1.61%"
"21/10/2005","2,082.21","2,083.84","2,091.44","2,074.20","","0.68%"
"20/10/2005","2,068.11","2,088.04","2,096.43","2,058.52","","-1.11%"
"19/10/2005","2,091.24","2,048.66","2,091.24","2,042.03","","1.71%"
"18/10/2005","2,056.00","2,069.32","2,072.50","2,055.96","","-0.69%"
"17/10/2005","2,070.30","2,065.54","2,071.25","2,054.19","","0.26%"
"14/10/2005","2,064.83","2,054.50","2,064.95","2,042.54","","0.86%"
"13/10/2005","2,047.22","2,033.86","2,051.23","2,025.58","","0.48%"
"12/10/2005","2,037.47","2,055.44","2,064.66","2,032.79","","-1.15%"
"11/10/2005","2,061.09","2,084.38","2,085.61","2,058.19","","-0.86%"
"10/10/2005","2,078.92","2,091.68","2,093.23","2,078.11","","-0.55%"
"07/10/2005","2,090.35","2,091.12","2,097.42","2,082.44","","0.30%"
"06/10/2005","2,084.08","2,104.92","2,110.83","2,069.04","","-0.90%"
"05/10/2005","2,103.02","2,139.16","2,139.60","2,103.02","","-1.70%"
"04/10/2005","2,139.36","2,156.26","2,167.00","2,139.00","","-0.75%"
"03/10/2005","2,155.43","2,152.70","2,162.79","2,152.59","","0.17%"
"30/09/2005","2,151.69","2,140.17","2,151.69","2,138.23","","0.49%"
"29/09/2005","2,141.22","2,114.97","2,141.43","2,107.70","","1.22%"
"28/09/2005","2,115.40","2,122.19","2,127.49","2,109.75","","-0.05%"
"27/09/2005","2,116.42","2,123.65","2,125.90","2,109.05","","-0.24%"
"26/09/2005","2,121.46","2,127.90","2,132.60","2,112.27","","0.22%"
"23/09/2005","2,116.84","2,105.37","2,121.05","2,099.95","","0.29%"
"22/09/2005","2,110.78","2,104.39","2,114.59","2,093.06","","0.20%"
"21/09/2005","2,106.64","2,129.65","2,129.96","2,106.64","","-1.16%"
"20/09/2005","2,131.33","2,149.44","2,162.14","2,127.48","","-0.65%"
"19/09/2005","2,145.26","2,157.37","2,159.49","2,139.89","","-0.70%"
"16/09/2005","2,160.35","2,153.75","2,160.83","2,146.79","","0.66%"
"15/09/2005","2,146.15","2,153.75","2,155.75","2,142.73","","-0.15%"
"14/09/2005","2,149.33","2,173.62","2,174.01","2,149.19","","-1.03%"
"13/09/2005","2,171.75","2,177.95","2,185.89","2,167.83","","-0.51%"
"12/09/2005","2,182.83","2,176.47","2,186.83","2,175.23","","0.34%"
"09/09/2005","2,175.51","2,168.90","2,177.23","2,164.41","","0.44%"
"08/09/2005","2,166.03","2,165.72","2,173.85","2,161.29","","-0.28%"
"07/09/2005","2,172.03","2,164.14","2,172.39","2,158.61","","0.24%"
"06/09/2005","2,166.86","2,147.31","2,167.10","2,147.31","","1.20%"
"02/09/2005","2,141.07","2,150.52","2,152.22","2,139.28","","-0.32%"
"01/09/2005","2,147.90","2,150.03","2,157.32","2,142.32","","-0.19%"
"31/08/2005","2,152.09","2,130.81","2,152.09","2,124.08","","1.05%"
"30/08/2005","2,129.76","2,130.88","2,132.21","2,118.27","","-0.37%"
"29/08/2005","2,137.65","2,112.44","2,139.40","2,112.25","","0.80%"
"26/08/2005","2,120.77","2,132.97","2,133.17","2,118.04","","-0.64%"
"25/08/2005","2,134.37","2,131.30","2,138.46","2,129.46","","0.26%"
"24/08/2005","2,128.91","2,133.17","2,156.13","2,127.30","","-0.39%"
"23/08/2005","2,137.25","2,142.29","2,145.71","2,131.02","","-0.19%"
"22/08/2005","2,141.41","2,140.95","2,151.84","2,129.46","","0.27%"
"19/08/2005","2,135.56","2,138.74","2,143.92","2,134.99","","-0.02%"
"18/08/2005","2,136.08","2,139.40","2,146.49","2,133.08","","-0.42%"
"17/08/2005","2,145.15","2,139.36","2,153.04","2,137.18","","0.38%"
"16/08/2005","2,137.06","2,160.97","2,161.46","2,136.49","","-1.38%"
"15/08/2005","2,167.04","2,153.71","2,173.66","2,147.85","","0.47%"
"12/08/2005","2,156.90","2,158.94","2,161.07","2,144.60","","-0.81%"
"11/08/2005","2,174.55","2,158.30","2,174.55","2,156.97","","0.78%"
"10/08/2005","2,157.81","2,178.07","2,185.91","2,152.82","","-0.75%"
"09/08/2005","2,174.19","2,170.44","2,181.27","2,167.88","","0.45%"
"08/08/2005","2,164.39","2,182.99","2,185.56","2,163.50","","-0.62%"
"05/08/2005","2,177.91","2,189.42","2,195.10","2,175.91","","-0.61%"
"04/08/2005","2,191.32","2,208.33","2,209.37","2,190.30","","-1.15%"
"03/08/2005","2,216.81","2,211.09","2,219.91","2,209.40","","-0.06%"
"02/08/2005","2,218.15","2,197.79","2,219.00","2,197.79","","1.04%"
"01/08/2005","2,195.38","2,191.49","2,201.87","2,189.08","","0.48%"
"29/07/2005","2,184.83","2,195.47","2,201.39","2,184.43","","-0.62%"
"28/07/2005","2,198.44","2,188.29","2,198.52","2,183.27","","0.56%"
"27/07/2005","2,186.22","2,178.73","2,187.15","2,167.88","","0.47%"
"26/07/2005","2,175.99","2,170.60","2,181.14","2,167.09","","0.43%"
"25/07/2005","2,166.74","2,179.04","2,186.46","2,165.93","","-0.60%"
"22/07/2005","2,179.74","2,176.14","2,182.64","2,165.44","","0.05%"
"21/07/2005","2,178.60","2,191.77","2,193.19","2,171.98","","-0.46%"
"20/07/2005","2,188.57","2,158.97","2,191.09","2,158.09","","0.71%"
"19/07/2005","2,173.18","2,156.77","2,173.87","2,154.36","","1.32%"
"18/07/2005","2,144.87","2,151.84","2,153.52","2,144.78","","-0.55%"
"15/07/2005","2,156.78","2,152.70","2,160.64","2,145.18","","0.18%"
"14/07/2005","2,152.82","2,156.56","2,164.18","2,148.61","","0.41%"
"13/07/2005","2,144.11","2,142.60","2,146.56","2,136.37","","0.04%"
"12/07/2005","2,143.15","2,132.51","2,149.78","2,128.82","","0.36%"
"11/07/2005","2,135.43","2,115.98","2,135.69","2,115.57","","1.07%"
"08/07/2005","2,112.88","2,077.90","2,113.91","2,076.53","","1.79%"
"07/07/2005","2,075.66","2,050.71","2,076.43","2,050.30","","0.34%"
"06/07/2005","2,068.65","2,076.90","2,084.76","2,068.42","","-0.49%"
"05/07/2005","2,078.75","2,052.10","2,079.60","2,052.10","","1.04%"
"01/07/2005","2,057.37","2,060.97","2,064.81","2,053.06","","0.02%"
"30/06/2005","2,056.96","2,072.05","2,076.16","2,056.24","","-0.58%"
"29/06/2005","2,068.89","2,074.44","2,076.02","2,066.45","","-0.05%"
"28/06/2005","2,069.89","2,051.77","2,072.58","2,050.98","","1.21%"
"27/06/2005","2,045.20","2,050.30","2,054.47","2,039.69","","-0.39%"
"24/06/2005","2,053.27","2,070.33","2,071.52","2,050.76","","-0.84%"
"23/06/2005","2,070.66","2,093.91","2,106.57","2,070.57","","-1.02%"
"22/06/2005","2,092.03","2,097.05","2,102.75","2,083.76","","0.05%"
"21/06/2005","2,091.07","2,087.63","2,095.69","2,083.59","","0.14%"
"20/06/2005","2,088.13","2,081.05","2,096.77","2,076.42","","-0.09%"
"17/06/2005","2,090.11","2,098.33","2,098.53","2,085.24","","0.05%"
"16/06/2005","2,089.15","2,076.27","2,089.51","2,073.29","","0.69%"
"15/06/2005","2,074.92","2,076.73","2,079.13","2,053.39","","0.28%"
"14/06/2005","2,069.04","2,068.04","2,074.78","2,064.08","","0.00%"
"13/06/2005","2,068.96","2,059.96","2,078.26","2,058.72","","0.29%"
"10/06/2005","2,063.00","2,076.25","2,076.25","2,055.94","","-0.67%"
"09/06/2005","2,076.91","2,059.58","2,077.47","2,052.96","","0.81%"
"08/06/2005","2,060.18","2,073.21","2,074.61","2,057.58","","-0.34%"
"07/06/2005","2,067.16","2,079.06","2,095.96","2,067.14","","-0.41%"
"06/06/2005","2,075.76","2,072.36","2,078.61","2,066.36","","0.21%"
"03/06/2005","2,071.43","2,094.18","2,095.99","2,069.17","","-1.26%"
"02/06/2005","2,097.80","2,081.69","2,097.80","2,081.40","","0.48%"
"01/06/2005","2,087.86","2,067.23","2,095.54","2,067.23","","0.95%"
"31/05/2005","2,068.22","2,073.92","2,076.01","2,065.02","","-0.36%"
"27/05/2005","2,075.73","2,068.53","2,076.80","2,064.99","","0.22%"
"26/05/2005","2,071.24","2,057.99","2,072.54","2,057.80","","1.03%"
"25/05/2005","2,050.12","2,055.78","2,055.78","2,041.95","","-0.56%"
"24/05/2005","2,061.62","2,052.28","2,062.52","2,049.77","","0.24%"
"23/05/2005","2,056.65","2,046.90","2,062.95","2,046.90","","0.50%"
"20/05/2005","2,046.42","2,040.63","2,046.42","2,033.35","","0.19%"
"19/05/2005","2,042.58","2,032.09","2,042.68","2,030.05","","0.59%"
"18/05/2005","2,030.65","2,008.63","2,034.30","2,007.20","","1.32%"
"17/05/2005","2,004.15","1,986.16","2,004.15","1,980.94","","0.49%"
"16/05/2005","1,994.43","1,976.38","1,994.47","1,973.67","","0.89%"
"13/05/2005","1,976.78","1,978.28","1,990.00","1,964.77","","0.66%"
"12/05/2005","1,963.88","1,970.80","1,982.20","1,956.45","","-0.39%"
"11/05/2005","1,971.55","1,966.06","1,972.52","1,943.89","","0.45%"
"10/05/2005","1,962.77","1,968.08","1,971.25","1,957.29","","-0.85%"
"09/05/2005","1,979.67","1,967.74","1,979.67","1,960.27","","0.63%"
"06/05/2005","1,967.35","1,972.66","1,973.50","1,960.76","","0.28%"
"05/05/2005","1,961.80","1,960.38","1,969.29","1,951.49","","-0.02%"
"04/05/2005","1,962.23","1,937.79","1,963.26","1,935.24","","1.51%"
"03/05/2005","1,933.07","1,924.78","1,944.53","1,924.78","","0.23%"
"02/05/2005","1,928.65","1,923.23","1,933.42","1,916.03","","0.36%"
"29/04/2005","1,921.65","1,917.64","1,921.77","1,889.83","","0.92%"
"28/04/2005","1,904.18","1,922.03","1,927.31","1,904.08","","-1.36%"
"27/04/2005","1,930.43","1,919.42","1,937.15","1,913.14","","0.16%"
"26/04/2005","1,927.44","1,943.75","1,958.58","1,927.44","","-1.20%"
"25/04/2005","1,950.78","1,942.02","1,954.87","1,938.45","","0.96%"
"22/04/2005","1,932.19","1,953.58","1,953.77","1,921.38","","-1.54%"
"21/04/2005","1,962.41","1,931.85","1,962.41","1,928.52","","2.54%"
"20/04/2005","1,913.76","1,944.64","1,945.60","1,912.35","","-0.96%"
